id,condition_expl,time,issue_name,female,age10y,educ2,party,interest_politics2,interest_voted_2020_2,interest_news2,R_two,R_all,extr,underst,issue_num,time_post
320,1,post,ss,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,2,TRUE
320,1,pre,cap,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
320,1,pre,health,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
320,1,pre,nuc,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,1,FALSE
320,1,pre,ss,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,2,FALSE
320,1,pre,tax,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
320,1,pre,teach,b.Female,2.7,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
321,1,post,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,3,6,1,TRUE
321,1,post,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,3,6,2,TRUE
321,1,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,0,6,1,FALSE
321,1,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,5,1,FALSE
321,1,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,3,4,1,FALSE
321,1,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,3,2,FALSE
321,1,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,7,2,FALSE
321,1,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,3,2,2,FALSE
322,0,post,cap,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,1,TRUE
322,0,post,tax,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,TRUE
322,0,pre,cap,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,1,FALSE
322,0,pre,health,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
322,0,pre,nuc,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
322,0,pre,ss,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
322,0,pre,tax,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,2,FALSE
322,0,pre,teach,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
323,0,post,nuc,a.Male,2.9,c.Bachelor's degree,a.Democrat,-2.73774905296727,a.Yes,1.08598179107852,TRUE,0,3,6,1,TRUE
323,0,post,teach,a.Male,2.9,c.Bachelor's degree,a.Democrat,-2.73774905296727,a.Yes,1.08598179107852,TRUE,0,2,7,2,TRUE
323,0,pre,cap,a.Male,2.9,c.Bachelor's degree,a.Democrat,-2.73774905296727,a.Yes,1.08598179107852,TRUE,0,2,7,1,FALSE
323,0,pre,health,a.Male,2.9,c.Bachelor's degree,a.Democrat,-2.73774905296727,a.Yes,1.08598179107852,TRUE,0,3,7,1,FALSE
323,0,pre,nuc,a.Male,2.9,c.Bachelor's degree,a.Democrat,-2.73774905296727,a.Yes,1.08598179107852,TRUE,0,3,6,1,FALSE
323,0,pre,ss,a.Male,2.9,c.Bachelor's degree,a.Democrat,-2.73774905296727,a.Yes,1.08598179107852,TRUE,0,2,7,2,FALSE
323,0,pre,tax,a.Male,2.9,c.Bachelor's degree,a.Democrat,-2.73774905296727,a.Yes,1.08598179107852,TRUE,0,2,5,2,FALSE
323,0,pre,teach,a.Male,2.9,c.Bachelor's degree,a.Democrat,-2.73774905296727,a.Yes,1.08598179107852,TRUE,0,2,6,2,FALSE
324,1,post,cap,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,6,1,TRUE
324,1,post,tax,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,6,2,TRUE
324,1,pre,cap,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,5,1,FALSE
324,1,pre,health,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,7,1,FALSE
324,1,pre,nuc,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,0,7,1,FALSE
324,1,pre,ss,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,5,2,FALSE
324,1,pre,tax,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,3,5,2,FALSE
324,1,pre,teach,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,3,7,2,FALSE
325,0,post,health,a.Male,3,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,1,TRUE
325,0,post,ss,a.Male,3,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,TRUE
325,0,pre,cap,a.Male,3,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,1,FALSE
325,0,pre,health,a.Male,3,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,6,1,FALSE
325,0,pre,nuc,a.Male,3,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,6,1,FALSE
325,0,pre,ss,a.Male,3,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
325,0,pre,tax,a.Male,3,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,5,2,FALSE
325,0,pre,teach,a.Male,3,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
326,0,post,nuc,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,6,1,TRUE
326,0,post,teach,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,4,2,TRUE
326,0,pre,cap,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,3,1,FALSE
326,0,pre,health,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,4,1,FALSE
326,0,pre,nuc,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,2,1,FALSE
326,0,pre,ss,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,3,2,FALSE
326,0,pre,tax,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,2,2,FALSE
326,0,pre,teach,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,4,2,FALSE
327,0,post,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,6,1,TRUE
327,0,post,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,7,2,TRUE
327,0,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,3,4,1,FALSE
327,0,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,0,2,1,FALSE
327,0,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,4,1,FALSE
327,0,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,7,2,FALSE
327,0,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,5,2,FALSE
327,0,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,3,6,2,FALSE
328,1,post,health,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,6,1,TRUE
328,1,post,ss,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,2,TRUE
328,1,pre,cap,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,5,1,FALSE
328,1,pre,health,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,4,1,FALSE
328,1,pre,nuc,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,0,4,1,FALSE
328,1,pre,ss,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,5,2,FALSE
328,1,pre,tax,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,2,FALSE
328,1,pre,teach,a.Male,3.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,6,2,FALSE
329,1,post,nuc,a.Male,4,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,1,TRUE
329,1,post,teach,a.Male,4,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,2,TRUE
329,1,pre,cap,a.Male,4,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,7,1,FALSE
329,1,pre,health,a.Male,4,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,6,1,FALSE
329,1,pre,nuc,a.Male,4,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,1,FALSE
329,1,pre,ss,a.Male,4,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,6,2,FALSE
329,1,pre,tax,a.Male,4,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
329,1,pre,teach,a.Male,4,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,2,FALSE
330,0,post,cap,b.Female,3.2,a.High school or less,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,6,1,TRUE
330,0,post,tax,b.Female,3.2,a.High school or less,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,6,2,TRUE
330,0,pre,cap,b.Female,3.2,a.High school or less,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,1,5,1,FALSE
330,0,pre,health,b.Female,3.2,a.High school or less,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,0,6,1,FALSE
330,0,pre,nuc,b.Female,3.2,a.High school or less,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,6,1,FALSE
330,0,pre,ss,b.Female,3.2,a.High school or less,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,6,2,FALSE
330,0,pre,tax,b.Female,3.2,a.High school or less,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,0,5,2,FALSE
330,0,pre,teach,b.Female,3.2,a.High school or less,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,7,2,FALSE
331,1,post,health,a.Male,3.2,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,6,1,TRUE
331,1,post,ss,a.Male,3.2,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,6,2,TRUE
331,1,pre,cap,a.Male,3.2,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
331,1,pre,health,a.Male,3.2,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,5,1,FALSE
331,1,pre,nuc,a.Male,3.2,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,5,1,FALSE
331,1,pre,ss,a.Male,3.2,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,2,FALSE
331,1,pre,tax,a.Male,3.2,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,0,6,2,FALSE
331,1,pre,teach,a.Male,3.2,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,7,2,FALSE
332,1,post,cap,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,6,1,TRUE
332,1,post,tax,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,TRUE
332,1,pre,cap,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,1,FALSE
332,1,pre,health,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,1,FALSE
332,1,pre,nuc,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
332,1,pre,ss,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,5,2,FALSE
332,1,pre,tax,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
332,1,pre,teach,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
333,0,post,nuc,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,4,1,TRUE
333,0,post,teach,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,5,2,TRUE
333,0,pre,cap,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,4,1,FALSE
333,0,pre,health,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,2,1,FALSE
333,0,pre,nuc,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,5,1,FALSE
333,0,pre,ss,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,3,2,FALSE
333,0,pre,tax,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,5,2,FALSE
333,0,pre,teach,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,5,2,FALSE
334,1,post,health,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,1,6,1,TRUE
334,1,post,ss,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,1,6,2,TRUE
334,1,pre,cap,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,0,4,1,FALSE
334,1,pre,health,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,1,3,1,FALSE
334,1,pre,nuc,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,0,5,1,FALSE
334,1,pre,ss,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,1,6,2,FALSE
334,1,pre,tax,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,1,6,2,FALSE
334,1,pre,teach,a.Male,3.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,1,4,2,FALSE
335,1,post,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,7,1,TRUE
335,1,post,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,3,6,2,TRUE
335,1,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,7,1,FALSE
335,1,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,5,1,FALSE
335,1,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,3,6,1,FALSE
335,1,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,5,2,FALSE
335,1,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,0,3,2,FALSE
335,1,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,7,2,FALSE
336,0,post,health,b.Female,6.2,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,1,TRUE
336,0,post,ss,b.Female,6.2,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,2,TRUE
336,0,pre,cap,b.Female,6.2,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
336,0,pre,health,b.Female,6.2,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
336,0,pre,nuc,b.Female,6.2,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,7,1,FALSE
336,0,pre,ss,b.Female,6.2,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,2,FALSE
336,0,pre,tax,b.Female,6.2,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,3,7,2,FALSE
336,0,pre,teach,b.Female,6.2,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
337,1,post,cap,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,1,TRUE
337,1,post,tax,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,TRUE
337,1,pre,cap,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
337,1,pre,health,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,1,FALSE
337,1,pre,nuc,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,1,FALSE
337,1,pre,ss,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
337,1,pre,tax,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
337,1,pre,teach,a.Male,3.6,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,2,FALSE
338,1,post,nuc,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,5,1,TRUE
338,1,post,teach,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,TRUE
338,1,pre,cap,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,5,1,FALSE
338,1,pre,health,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
338,1,pre,nuc,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,7,1,FALSE
338,1,pre,ss,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,7,2,FALSE
338,1,pre,tax,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
338,1,pre,teach,a.Male,3,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,2,FALSE
339,0,post,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,1,6,1,TRUE
339,0,post,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,7,2,TRUE
339,0,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,6,1,FALSE
339,0,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,6,1,FALSE
339,0,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,3,7,1,FALSE
339,0,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,7,2,FALSE
339,0,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,2,6,2,FALSE
339,0,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,-0.706067369117059,TRUE,1,3,6,2,FALSE
340,0,post,cap,b.Female,3.2,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,5,1,TRUE
340,0,post,tax,b.Female,3.2,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,5,2,TRUE
340,0,pre,cap,b.Female,3.2,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,2,1,FALSE
340,0,pre,health,b.Female,3.2,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,3,1,FALSE
340,0,pre,nuc,b.Female,3.2,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,3,1,FALSE
340,0,pre,ss,b.Female,3.2,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,5,2,FALSE
340,0,pre,tax,b.Female,3.2,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,4,2,FALSE
340,0,pre,teach,b.Female,3.2,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,4,2,FALSE
341,1,post,cap,b.Female,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,1,TRUE
341,1,post,tax,b.Female,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,2,TRUE
341,1,pre,cap,b.Female,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,4,1,FALSE
341,1,pre,health,b.Female,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
341,1,pre,nuc,b.Female,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,0,6,1,FALSE
341,1,pre,ss,b.Female,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,2,FALSE
341,1,pre,tax,b.Female,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,0,5,2,FALSE
341,1,pre,teach,b.Female,3.8,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
342,1,post,health,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,3,1,TRUE
342,1,post,ss,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,3,2,TRUE
342,1,pre,cap,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,3,1,FALSE
342,1,pre,health,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,3,1,FALSE
342,1,pre,nuc,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,5,1,FALSE
342,1,pre,ss,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,2,2,FALSE
342,1,pre,tax,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,0,3,2,FALSE
